Season,Temperature (°C),Humidity (%),CO (ppm),NH3 (ppm),C4H10 (ppm),CH4 (ppm),Air Pressure (hPa),Light Intensity (lux),Fungus Present
Summer,26.117997272229527,85.28849153609595,39.86422996376702,7.330651198446563,13.354508244685622,25.038651434360027,1020.4468414447919,901.8902309189657,0.0
Winter,15.086187675015355,46.43041797773675,81.96817482176489,16.496668368288717,18.63910177731138,50.132717523913605,1020.134624304948,314.39786248805376,1.0
Winter,1.458933106484423,48.85428366853145,69.2642067647452,3.021767816476883,12.676767434518279,13.673493599919656,1033.2055513161617,350.9733324045025,0.0
Rainy,19.085090698444674,90.1889318773178,109.18238937957503,4.606799331750805,8.9629332296247,56.07409874578582,1010.386873242412,653.1833387023396,1.0
Summer,25.08534412599863,67.58428741106492,31.513184137546613,8.139371361955515,6.449147010410812,27.327651620791396,1021.038882458878,810.9299853385527,0.0
Rainy,21.80321056067346,75.67315969975114,110.54444095151169,14.509732611756865,17.048004356087013,46.019324650934685,1012.2506113187767,668.3306284763578,1.0
Rainy,12.8483972092429,68.11976334329933,39.669976591526435,6.633947137416304,13.627892704318146,24.20969471219383,1008.8964658829342,664.4469754720895,0.0
Winter,5.111582782796193,25.412900666989735,55.1860759172514,9.742616088029166,3.996829301467118,31.78688757236423,1029.1092473011645,366.0572889123552,0.0
Summer,19.42289998234897,76.33166489362705,56.11127051977963,3.0255015359355726,6.806882768697401,31.32503179534152,1009.0153103666595,949.7301440716615,0.0
Winter,21.854253777497107,55.80063047370628,98.27327130800495,13.15902138598327,18.408775426215822,32.54394464485836,1028.7395322036173,291.944434907997,1.0
Rainy,10.634877851876066,65.98884277146766,23.95053491782163,5.373593280968683,14.55723077377865,24.251837787424314,1016.7306048345125,49.30218042789352,0.0
Winter,11.560824033288606,35.0707757368489,116.24276222228946,14.255541861464607,15.122140400704819,52.347973104655175,1030.1354234861178,238.53585157577453,1.0
Winter,8.284820521771648,19.598406058515714,57.16369507102353,3.346300538319759,8.44279733013662,34.63372091751273,1020.4112097890167,398.5418779795255,0.0
Summer,37.88278481527883,96.73341664370409,113.09951168443379,9.150738211611348,3.894918220071432,41.331154151165336,1012.5148465466705,817.6813246827708,1.0
Summer,39.30236744179873,93.7048275313656,80.11142956400415,6.856648764845698,25.76751424890772,51.982173277208204,1014.5906291140458,1247.0967539006137,1.0
Summer,28.468489775065724,71.854996066498,38.59711517388652,3.75057166629345,12.087159102535228,37.29664825800766,1012.0293819501721,1022.3221714489321,0.0
Rainy,20.52146659324967,79.08598720809955,111.75866516507814,7.389635436791841,20.708165139188694,42.20564748992813,1020.9091705762715,190.72914362639,1.0
Winter,-1.4931397592261986,31.893038586204415,55.99566351067213,5.550628666010132,7.666692982133675,31.847247137356774,1017.0605759614184,149.10856403254283,0.0
Winter,14.600444511642504,44.23988313761619,80.70987213474461,5.936526375917226,14.464003129844402,32.74490398964508,1027.644460480665,376.87802257883993,1.0
Summer,26.932193010616295,92.93388720303953,97.42681107295888,9.060702994956403,12.982206852181687,50.065486578045395,1021.2686739310986,1170.8738640698843,1.0
Winter,14.465736949585255,46.997607400776374,90.04004888212663,-2.7125951615528106,32.67692505841008,55.472318317949714,1032.2370381656483,341.22137951478703,1.0
Winter,3.99794508739414,9.730800696293322,34.03335798180257,8.913985198141123,9.886350915598964,27.758202014518307,1025.7139048912302,278.6509534621593,0.0
Summer,23.4665589223975,56.114765872845936,49.272562076767606,3.078773647174348,12.39531617794766,36.350430738400476,1012.4487510513574,1265.8511259160164,0.0
Winter,5.969246745746521,35.063360046354866,29.122522404792477,5.550594701186934,9.298915665927339,33.76529534509838,1022.1418766496503,242.13333163733301,0.0
Rainy,11.958385396993364,95.15362099711317,104.209805272954,12.740906716040048,27.608926482826664,67.54184826848751,1006.9774157715835,581.2380245133518,1.0
Summer,31.61142315123947,97.04389031602977,93.9287134946817,13.774793830709822,22.332222984201305,52.37731727905986,1018.7865211188737,1433.3918534493932,1.0
Winter,10.948293568453632,43.36019720291538,107.07640149204823,8.49997302136397,14.869915225480387,47.82088783571658,1028.1202836595785,456.5280458096932,1.0
Winter,2.8744458116952796,29.498647015679307,22.04975199610902,4.902022423582967,8.87755352767186,25.379887338168913,1015.8075257975357,266.5448864693457,0.0
Summer,29.41812274485486,63.66053664032196,51.9214832653848,7.262598100499493,10.785121850429018,28.060530875328897,1014.3054143151254,1005.1510701846526,0.0
Rainy,12.556714741865244,98.25770731987258,91.4118071833186,18.638146726279853,26.714434352105872,37.78881277740655,1005.1030235073562,546.447074727491,1.0
Winter,4.788618993047641,30.34104751019823,79.93994484977559,3.632132686939408,8.563329758524146,21.220735259611867,1026.3333089605487,449.496601045519,0.0
Winter,6.909868850608081,24.421588577821097,39.675622823551144,5.495438442878072,8.466127669753014,28.52288474037777,1025.4213570907239,133.24242119848856,0.0
Rainy,19.159154580858086,81.53346578597177,115.00395803300991,14.59318362267889,28.17549414662079,45.68564901913221,1012.7071571315312,363.8776623815696,1.0
Winter,10.719049477039405,45.47042910461925,95.26343914395406,3.4161537449724513,22.781538117241627,60.913075295376004,1022.964302209118,409.1518256591683,1.0
Rainy,20.617683834882843,100.9649132747386,95.69908857676876,4.250860084913652,19.10856386814579,50.34139475182176,1009.6929206606663,589.8921001274865,1.0
Winter,22.172225848172445,29.66548572051599,84.38466259507896,16.557856934139714,17.61575670421049,48.42432238831081,1024.464947534607,400.0290789005707,1.0
Rainy,19.9738649416159,71.98639139834,46.36145276167614,4.928760008559222,11.018267446709586,30.198891025414028,1008.4806469100621,310.6319069855759,0.0
Summer,20.912092066111544,53.12619085023957,52.148196248091956,5.109312241825397,5.952483687569451,36.15847150217003,1019.2017109011339,1107.5968545084036,0.0
Rainy,23.08698805743774,95.88493234179431,88.36748507192702,7.155936538195607,24.46478079436422,56.396648388245694,1012.0557912576618,652.6613666331901,1.0
Rainy,8.790015936304638,34.762458993668275,53.967690579411624,7.081927388048836,13.232624591789687,34.908839775423814,1013.4895257696585,512.2804546930662,0.0
Rainy,26.66786076268767,88.02353671974645,106.88530795154892,8.54193325014988,17.29287312654917,44.08022121781956,1007.9771435603994,761.5074789022281,1.0
Rainy,21.21799254140566,80.14725585211154,124.22951045904182,15.966291962964483,17.784159591701755,55.65150432548644,1022.4928375688277,608.6897933168078,1.0
Rainy,13.22700233386997,68.48831813839132,71.25826999407113,5.647697929012457,10.572240689609421,27.55977174363781,1008.0464458997888,471.65542216218535,0.0
Rainy,36.28389262993762,76.71247910747627,67.53692037070105,6.20912235791776,20.61470713793688,63.92026693014466,1013.4324065241705,532.3327947214926,1.0
Winter,12.829011910280848,51.033601986625605,116.59667383286825,11.177601446033309,22.15955940820067,64.4462983473677,1029.3544437677328,283.4197173136082,1.0
Rainy,15.656124719733468,53.455673711448,84.8007066412803,3.8186668137767255,13.181777929072043,26.791142710616047,1013.7989150336849,534.0163171129509,0.0
Summer,24.698596254860092,62.84456787948943,69.67403044585883,7.579187239249518,11.529453725340879,31.924854906598487,1016.3465861892321,1222.2712368346185,0.0
Winter,-5.9455783486560065,48.585984529679486,64.78197067748292,2.8037573179587696,12.25327187120406,33.27251275271877,1023.2300846844673,389.03201616494766,0.0
Summer,20.44108856165679,52.70424425888123,40.74073146117172,10.694019177915282,15.384066841487648,29.021041494299723,1015.4971422911452,774.4287507708489,0.0
Rainy,21.277414658621833,67.74818287271906,112.60337438162871,9.713568213015588,26.607748525784434,61.84782644121316,1019.7082718493331,524.9619628098754,1.0
Rainy,18.469553698866235,61.36300461067155,41.163909511123464,5.434381049695697,7.917285583865103,24.782817468925778,1004.6912641459423,603.3438261952198,0.0
Summer,22.55863137651656,66.5365300848734,38.47514759455058,8.660936949997549,11.738752665291216,26.936329124926214,1011.2693198965205,1002.4510861263083,0.0
Winter,8.875275363739977,35.629319349362405,22.144157140855807,9.259233293734823,6.715360089176257,32.003148629364354,1018.0504248320179,326.04092890601527,0.0
Summer,23.532842988433437,75.72375515614893,54.85758899491175,4.836115035216337,11.186408320136753,22.998773856244117,1016.0835099555477,742.555363899181,0.0
Rainy,22.22164257897566,79.50160810503148,111.5778944741013,11.053299250145297,16.486333137718685,51.59443512560256,1007.304482104357,642.9802495333037,1.0
Summer,37.504585938121906,93.19608318237592,97.00118561841781,15.977656940433548,21.57222295437426,46.5624348048989,1014.5243756122327,695.855694073176,1.0
Winter,15.657387112483343,61.881190566564996,134.92210640234646,14.601730051759642,19.16536603172941,32.572641782252475,1028.3440041768213,374.60046522328673,1.0
Winter,5.39382631540243,29.898102997898583,44.445256129834064,3.0504996602979957,12.778836180749163,25.10154490399534,1029.9070403614824,206.13022212954255,0.0
Rainy,28.462896960538522,76.59138964098086,95.28271358520965,23.34875936790181,25.020554280003243,38.4950103571576,1018.4889195319395,568.4525464722145,1.0
Rainy,13.145016966581045,73.62841774372271,41.46808855386868,5.116748817851632,13.284287490866134,29.79769225374271,1006.9821234341184,590.6770045293063,0.0
Winter,-2.410071807845453,23.626586267851465,63.93655413427925,3.961101621497824,8.23244728899158,30.468676864767428,1025.8330811931,270.01819213928246,0.0
Winter,13.69265718729534,33.12643824822288,120.76293392040179,11.631133678601477,17.088489342850202,44.00850902397375,1027.8114798317708,180.6406894553911,1.0
Rainy,16.12843715763143,124.77969564848271,103.55673964563839,17.013630192457356,24.7013486073313,62.086730536129814,1016.636127449979,595.3377657313666,1.0
Rainy,17.4391051254743,79.70209558879719,85.01027905525055,6.112965241851839,7.830578876022086,25.56175735189912,1005.8488997867271,631.1541754269049,0.0
Rainy,25.48425625466691,95.6950601586853,107.37051917451087,9.383755537188941,21.576674570388718,61.84912723670116,1007.8903958973391,552.6050804302113,1.0
Summer,36.615838570923906,91.27680947062078,98.48257098629954,12.894643242856175,23.218343765112454,55.30801583672729,1017.9804074706624,799.3069148401419,1.0
Summer,18.596939273194458,81.00913782415334,37.722127915249025,1.1410354747478357,17.267666723787833,36.47598088450384,1018.4811184128142,725.8877531591729,0.0
Rainy,11.286393073283755,80.07217016468407,46.712188968174154,5.490231743178012,8.415879282945234,32.3416395012075,1016.4513640603658,441.5341398343164,0.0
Rainy,21.14688673710172,87.1258064998679,112.4483003845892,15.573470896658922,20.733952687618864,62.18792826202847,1004.2358663453932,635.5817905681101,1.0
Summer,22.73323274949706,75.95303399153617,59.351257379017376,5.9849669694892444,11.464462793616471,36.67672678368521,1017.4171411532373,1122.3167851563485,0.0
Winter,3.6707529345693715,33.46063997900064,43.3147565027961,5.158344966100616,9.697676129442648,32.15343126361136,1026.6207881055982,201.92693319189863,0.0
Winter,17.026452725672,60.5662319752048,88.55587010438255,8.164422575167384,16.25683638002987,62.23707890358543,1027.424604730811,459.4371188164454,1.0
Winter,1.8712312242464222,24.625562340819055,40.92650417596321,8.270003467829287,8.420901570852719,39.33961469500773,1025.6335434423577,426.33127861235334,0.0
Rainy,11.12826656999663,61.107499531449534,52.52314627712805,4.8860415957680186,9.329708994843072,32.10493439399852,1021.4518400163632,349.55410246186574,0.0
Rainy,22.660932081763118,85.57604471018792,119.00171665115015,10.517522866226136,18.57749944362092,60.780436212465396,1010.4997110088167,453.68988713356623,1.0
Winter,9.74779377391133,33.628654363047836,53.00904777996674,5.019092635130106,7.634184986804631,29.89600680324829,1032.5227923290872,300.52651987374935,0.0
Rainy,-0.5469457284539736,50.838814186307246,43.542471320310824,5.822285942121843,6.869524654769477,19.957627509018643,1013.7405411559112,383.4534788237213,0.0
Rainy,29.059240206353063,81.99765382463104,99.71880753327231,14.266254826889055,11.670868013820254,58.39167974408255,1013.8002533677114,452.8716928586173,1.0
Summer,27.365226364190004,88.53891859323426,37.94092434909255,3.0212434585205594,13.830949177189158,17.706290383642248,1014.1934363861324,1165.3669435745817,0.0
Winter,14.135860221617923,36.75611874392342,85.38432331910343,7.341872059113731,22.23850673932551,38.98290240068988,1022.7517713190696,238.6597273929007,1.0
Summer,22.123313159784605,83.01605159726371,40.47107923162086,3.6400666101359493,3.6984570512986013,24.96603720336698,1005.6387746887738,973.1897127605978,0.0
Winter,14.848743148442141,52.25613467458554,108.46206103678342,11.986733632694353,18.625518105989403,64.16142381541742,1028.0688916752522,383.0197290475684,1.0
Summer,29.711445355220498,96.79581781939598,139.06518275053136,16.271691803786698,25.636750446777427,45.64098530909567,1014.5843323713925,797.2788315291062,1.0
Winter,11.00464471583056,45.029353933718134,114.29720068334555,11.562099100499616,19.042746410188748,52.394765410182494,1031.2053418602231,237.75728676521413,1.0
Summer,35.97192150788668,106.21857856230471,111.29684717200246,11.286267105557508,19.06136488210058,55.25937280254651,1016.0396003369198,1136.4978418521273,1.0
Summer,32.60412881077355,89.64036554885952,98.52054272811245,9.307438776963876,17.504305242648172,53.959142209580456,1013.8871253638757,928.1736743782251,1.0
Rainy,21.18545149691667,98.26690416682851,79.20874389887163,11.417600099425277,16.8265814607871,60.21584188563853,1007.7891958381572,574.0903780889655,1.0
Summer,18.32491877175988,62.71220649094986,48.503595870286,7.684513565720362,14.291873190995183,32.54096469585952,1020.8450546293191,854.7289396154187,0.0
Winter,16.593706230786264,51.00225229569567,121.86617081861293,18.03232615740471,33.025802755466486,41.86442545805748,1019.7971716751368,282.1310601208002,1.0
Winter,6.373597474800535,35.14260657683144,22.710284659332295,0.08834853647211371,15.591301625889482,30.369743649974044,1021.4899474607853,338.35845555016135,0.0
Rainy,17.046627756004398,53.31309355083738,56.28025556678162,4.971699560451103,11.301977522670818,35.134862754085134,1006.8715462147687,552.0878206557943,0.0
Winter,13.101371053372727,56.90543130908829,73.95994676596646,4.141273491768507,25.117131833080865,45.54390283727749,1018.2615708973669,384.9056101242407,1.0
Summer,21.901274479551276,93.95550781462528,113.64138980125263,13.047630226043006,34.67703103194234,63.52362545926151,1012.7954890569457,932.0032555296962,1.0
Summer,35.10396853837704,101.65416823691778,121.93094236460507,7.478509920936884,19.0540490936246,56.88259710772414,1015.0628788480016,1122.5252754674225,1.0
Winter,12.361322145660747,71.7920511190877,111.9783200894182,15.177695088877083,19.505812566758447,48.68501765261626,1024.2031293580753,173.77046389971662,1.0
Winter,18.09175964903959,73.82367358761519,67.63246868665075,12.915813562414016,16.87651316852132,58.45989687357045,1034.777630427549,154.26830932016276,1.0
Winter,15.237242653181026,49.8915966027476,121.38289728026476,8.434439457358293,22.91662150414335,49.72441293919452,1032.2639306686303,333.83816987444885,1.0
Summer,21.963384772645426,79.81145890765187,42.46838262755454,7.668964701487008,9.983765996041877,28.957536844898602,1016.9698161186731,818.5242229667008,0.0
Summer,26.888558800569168,90.10286651273145,12.076323495294282,5.321222604310337,11.783399444659683,31.354941073436,1014.0703229193103,1005.934364995489,0.0
Rainy,17.4086636305378,99.40532412874659,98.74063451299713,1.4065649230985109,25.81232840371042,62.7242187110769,1012.4083366275245,398.7325476545734,1.0
Rainy,16.884026502883508,98.20089303639878,89.05727064218671,24.921169724801064,25.85018882560036,47.31631609551539,1012.6952756523362,279.6920458348695,1.0
Winter,21.327517447001497,49.08051042326968,74.29120202983032,11.160082332018279,22.510228077331725,47.89208682415192,1022.0571698183999,327.81053444910117,1.0
Winter,1.724687204089543,17.085957000386713,66.0993460341842,6.135070365516938,8.30793180572591,27.008260738210694,1017.8100499852604,451.2402294945554,0.0
Winter,18.83686080613238,48.96697216360591,102.53232224270408,8.591218338973292,14.73506946812777,55.18768044631125,1020.2774462356385,291.6714190754877,1.0
Winter,3.18807729927111,28.827758361108465,61.73064188909508,4.254526882850477,9.290842391444876,26.690963263711673,1028.2922943844048,217.44161190160855,0.0
Winter,17.741515004478792,56.62272247690808,110.05598393622212,8.160000299413,17.34194703685665,44.28284954678248,1025.9317929135664,488.6856835109503,1.0
Rainy,27.272667359430322,105.06932922452117,65.93451869103086,5.0615007527324725,19.170220198354,57.61111353169016,1013.901388367179,221.9840698693945,1.0
Winter,20.494849979095687,47.71687135280751,92.06130785957623,22.652623445601368,26.3519301406449,52.49120246540088,1031.9051916185124,202.44894136994816,1.0
Winter,9.382714964202938,44.339063247022466,128.83111485022468,7.557344689515059,22.43031889694844,57.0996393200671,1027.4273759754635,411.44042164012785,1.0
Summer,39.474621884722204,93.12670981593625,111.6862833287062,10.629432652883288,21.635361874389226,44.31123024802631,1023.3861979648723,736.4400495782053,1.0
Winter,13.007893771289165,34.69502857798073,43.73759053042539,4.796028349197989,15.466597213865489,38.156094095349566,1024.490541705657,439.4919135371025,0.0
Rainy,18.20525203657039,66.57437801535684,52.86192044252891,3.983945897153608,11.15491025069766,25.362165013936234,1010.4732617719055,489.38068409159376,0.0
Winter,13.473808638737994,48.38177240713668,108.89003387060863,5.76368946272026,26.542748590895897,30.260272585883882,1024.9050274237359,388.22572617297794,1.0
Rainy,35.38584882276137,91.16559578375524,104.30046921743936,2.550915175526523,18.807974284272074,39.33942799138389,1004.6180467715699,274.9346778780208,1.0
Summer,32.827518862838424,105.72978047766011,98.88159102955574,7.94740758635135,17.893215961147792,34.76827535826152,1012.1609607890795,941.9939197067615,1.0
Winter,14.156022942050013,51.128073879214625,105.70988406572687,21.459796634679897,31.709424634849267,54.28398610460004,1023.2090250017849,350.8761296128267,1.0
Winter,6.772227735533313,46.50320895213608,96.98516862734786,13.005067632473136,24.24745302523093,59.48392812988203,1026.199983358593,534.7649387588152,1.0
Winter,8.853268582837512,38.10414666534613,43.82975702605486,5.124723928539877,11.018836190870111,35.283572997707324,1028.7798768041532,193.2493904694569,0.0
Winter,7.471797402487072,28.16387777617206,47.6013814812853,4.8917156657457745,12.192921424760605,33.14358240912412,1029.4015147614296,320.3883366414429,0.0
Rainy,14.963724731899749,44.1723652168107,53.20281253705599,2.2338323147920334,12.922957007424335,27.088774613077998,1009.3491064133973,407.5044101076633,0.0
Rainy,11.873442812356192,41.83869381390221,60.253187507272074,5.29154823003457,10.925249572693106,29.06173726169539,1015.9387129340479,297.14444503208153,0.0
Rainy,26.514530699228757,101.58109857402629,77.80063967029729,14.387417645963819,23.035448825140183,57.001156255483096,1019.3877226167366,526.9406648072368,1.0
Rainy,33.52809518892233,76.63222287407277,106.28798674665909,14.12044651081424,19.05373715972002,47.57035360512259,1009.9767483154727,506.38735907451905,1.0
Rainy,22.37790289837979,72.02073467116277,64.8750709329483,9.576690507436776,8.875199232572287,25.520852687148235,1007.1470002128106,562.2347050380783,0.0
Rainy,33.465861468963475,83.43908902953342,118.48672239453994,7.0984462250120375,16.09508737443695,39.234692197076214,1004.2300578090236,571.4873958902684,1.0
Summer,32.60332086490593,65.31950204450304,34.039311091316414,5.612912641299138,10.130958202908884,25.740970009086652,1022.5534646616909,897.1817321640074,0.0
Summer,27.57219813481514,112.19377906207296,98.10351537438255,5.7908918406592385,18.23367932280921,32.95214094209885,1016.1315210387256,918.8993266891824,1.0
Winter,5.010217551141551,27.629260097012423,49.386174017074566,2.070120841945961,9.935845101037522,34.48522480404116,1024.0288291022825,326.31032330728283,0.0
Winter,2.731345671718803,29.259485179225692,50.45921697197526,2.0894943126553103,10.348860815047887,35.3695567312439,1038.134386452972,315.6883463798683,0.0
Winter,12.84662435752482,43.89921755986029,94.61409548263411,8.82117631487321,21.29279285383153,59.21472928506789,1031.1196064504886,270.1826706101502,1.0
Summer,23.52952845805683,91.38281183136422,41.42392126662216,8.325412032006993,8.013434356970018,25.332893666448665,1006.1505433205471,1175.969184791378,0.0
Summer,34.16439143106794,87.93107432012651,76.33887630531223,2.59209614224316,22.17773159496182,51.48547903592639,1013.6566106123752,1311.6768023761563,1.0
Rainy,11.241634382491796,99.70017422128134,110.85776082663662,12.140838637557305,14.642026814415805,56.092033360370564,1016.2828886831835,275.6152360583202,1.0
Winter,10.32877465902836,20.86794112968883,60.00324887056054,4.183222798929327,11.64074994601045,35.62569284990781,1031.6414872055755,192.41477711042796,0.0
Winter,12.355472128081988,31.60724786183823,93.69921825134564,20.322381583989753,21.294527970484786,72.4827476882057,1025.252778757919,431.5419901409031,1.0
Winter,16.75909794939681,58.607424252369405,61.652899823865106,12.92325300202888,3.739852836642065,54.23677501627975,1022.7250299662754,422.80779229623226,1.0
Summer,31.469088454073628,62.7577499164442,19.755585343652523,7.537561176827683,11.078563186421416,23.46660334677604,1015.0373191956252,728.064182462782,0.0
Rainy,26.584679666085993,74.84674221231589,114.62827997195586,9.168147460582588,21.173041546836195,47.801000406945285,1007.3756280971362,267.7375582121998,1.0
Rainy,15.000790319438655,59.01705552151868,39.663565764601934,6.412413996696593,5.267623346103233,26.273760543415897,1018.2428761684421,552.8044686597074,0.0
Rainy,23.06001529725289,69.52495798950687,39.14185797943546,7.799689022509506,9.759418544119995,42.72542871524749,1001.7298662285543,441.97841693030676,0.0
Winter,0.30815874529375265,22.848317358643328,45.814955980077286,7.811770778358298,5.776324237271617,26.72146288300273,1026.799261577066,331.26223539008026,0.0
Rainy,26.75809666072625,62.371805077030146,77.67409195000566,9.111114144308974,20.76758657558459,51.83556042964445,1015.0014553120798,494.1847236813939,1.0
Rainy,18.34406737217915,61.96607529265859,27.308225294250374,6.054649431433714,12.848743031606281,27.490770172846226,1016.3116701577933,305.009781918489,0.0
Winter,13.23207593485895,45.03926430840917,121.42752019500307,5.992790756733771,12.258846671045411,38.829980908882035,1021.4808699173373,201.01313070846987,1.0
Summer,25.13588583836232,82.8849894735102,56.99482473774938,7.85307230881328,9.799687546867762,26.004318995717675,1022.9094056237913,1023.0584539140385,0.0
Rainy,25.4054781019551,78.6572882352001,103.20798511438181,8.219412255372013,16.42143526501852,44.21702117496535,1004.07813853203,695.6864476065267,1.0
Rainy,19.765795235326657,94.7202252227221,82.90211503293519,23.010661982036037,11.724740949031155,51.66411026506144,1001.1736062347542,543.9013825810059,1.0
Rainy,22.404503613234795,49.4344519447198,50.847912787640205,10.89056723020349,8.590948298227383,33.548849046816294,1005.7416108488189,422.54633975383354,0.0
Summer,33.44866621703272,103.62393472382759,91.37748860849803,8.698454793642812,26.54722050701324,47.79434059732686,1019.0545688630784,1447.394215412326,1.0
Summer,28.515840260220767,76.30183660467836,115.65259652633037,9.358682597580845,24.09382985424408,47.87548297286944,1015.0911549856855,574.270175096296,1.0
Rainy,20.437495892393358,94.68317020387572,84.03755463300394,8.931040078368683,25.440524014001642,54.51882761990768,1017.610465783746,579.1505504054562,1.0
Winter,17.460625254898368,58.162597193826535,100.60647743699943,10.51314814683835,16.07635266319471,42.6425444637199,1031.707329126202,399.99728306429336,1.0
Winter,28.822244988926933,53.27774189925412,109.2231040126683,12.243614446962797,17.697909295951035,42.16014676739425,1019.2347994482731,293.3053992366801,1.0
Winter,2.782110459797816,5.902828103479145,72.0503429772367,5.171487757493153,8.176734370300913,23.16086886392751,1020.8980135421561,245.27138365252432,0.0
Winter,5.866203999686467,14.531873184380363,36.50548528311781,2.2467562688748948,9.306375511548772,32.45603735125595,1030.5803435757155,338.2084611267946,0.0
Winter,13.433692811279808,54.37243217598544,95.33595939881636,11.882623739697516,19.006594422158006,61.837661062895556,1025.1072908711371,278.62044347024903,1.0
Summer,23.985158284260574,81.3695253999487,65.09936947394772,4.104369992256468,11.688129512717683,25.255840641883285,1018.6154794357674,1016.2455848191531,0.0
Rainy,19.363168820146242,70.15840960405473,51.69388171738806,4.285647919397746,9.170472682718113,41.51724755931023,1009.3942398833358,666.5158593284951,0.0
Rainy,31.486909753691016,102.63902097006664,76.03961356254814,10.815563343893213,21.634980587949503,54.18100431078818,1007.8163782999238,459.42473595093657,1.0
Rainy,24.391486304046637,67.30604835838234,91.86951706116912,4.246064681198759,12.830066074007634,47.30709311711767,1008.8491900182485,630.0277509985327,1.0
Winter,9.788448836563752,53.81608420395357,125.51855905557727,10.094015064129193,16.722536436081807,31.44549098776682,1023.5691828489003,171.46095205969374,1.0
Winter,17.982716932615286,63.12062343782814,96.45038396997171,2.928261299299903,29.10119375174886,29.992855388086966,1031.1017148860008,158.95012260157534,1.0
Summer,15.000067198448544,68.34859700715587,59.777623579705335,5.112490675146358,6.656478195717792,26.92629691941058,1015.8956390688948,1289.5359980942237,0.0
Winter,7.182932636291798,37.021589000926674,122.58165936573837,10.910415566186249,21.67364848301225,58.84217170977273,1030.043908001984,248.89411075012075,1.0
Rainy,24.243733497046875,70.29970916708612,50.81464051602199,0.3775868584469366,10.7701054451607,25.76719685823616,1011.1240289571115,662.2740185345722,0.0
Summer,28.359069755507846,99.09818656928513,98.45113078548013,20.92547447518056,8.901110262740746,66.2643073460886,1005.115892155262,1120.7466032380444,1.0
Summer,25.810428463233876,71.45790238334551,81.44241914076426,3.4507973042293765,6.715058145663152,33.798854295629226,1006.186465049792,878.8449170202895,0.0
Summer,30.7473977289535,90.8850685543782,74.71987664105272,3.6526736699359352,15.26754602005786,40.438642970414605,1013.0911440166298,505.86734342411984,1.0
Winter,10.320663991267699,53.411322212611076,84.29931446574957,15.667031995578348,29.590556641464307,61.351543656180326,1027.4382836623108,250.6032899169356,1.0
Rainy,10.989932840251456,45.24121496558417,43.924243138652805,4.412675095397706,8.510024020869741,34.20531676835037,1010.0559566526098,489.2732450269199,0.0
Summer,23.88030287843363,64.41849007529314,72.6609747730882,2.0341739176441735,8.06104810690775,27.612000243131742,1011.3517679896921,812.5718952637915,0.0
Winter,19.948022713786727,45.65175378925423,122.61663646324521,9.689558792717014,22.669166229062583,56.11994962231029,1024.8539711378783,217.5848008218049,1.0
Summer,35.57837317146429,72.03819046862762,70.51735735915788,13.222977162075882,26.217345641729818,47.27573099069129,1012.3617311191083,1145.2071998458669,1.0
Summer,39.32877597085061,96.42943094763707,105.73911708603417,5.787836849368368,18.21004782793332,62.14666780132902,1019.1997226987102,1516.058379738155,1.0
Winter,13.242257620978089,42.538275933282,110.52199890989323,18.975913815630093,16.207590919913816,46.89365079857325,1019.6846402231623,279.0596931505922,1.0
Winter,10.87549851945022,29.74008452781638,49.929253842063616,4.48269631762747,6.248829514983024,29.05625234346709,1024.827416281455,314.08273517641373,0.0
Rainy,26.53579526764603,107.42709011262771,92.95958215338952,14.38659849752521,26.36317930872135,65.11443090701859,1016.6252971568155,621.6438889575655,1.0
Rainy,30.824653521323704,72.81388913584502,110.51674167833727,10.493693514240446,16.68125707507092,24.319727383896872,1013.1184602590224,797.041799570043,1.0
Summer,20.209603101793196,62.57379855055085,57.84150113550077,1.1780432429094838,8.054660039884237,27.21053870048172,1019.6504290239568,1392.965388331983,0.0
Winter,3.6614762800214473,14.620067233725337,57.537369534396554,5.435131059928791,6.096767860444533,31.716920813402808,1022.4333787646046,448.7123271855202,0.0
Summer,29.01363786218849,66.87618645309962,52.505646562537166,5.821841987763542,17.351367202394503,16.649160333142266,1019.5456467629978,925.7480843211966,0.0
Winter,7.10985708639439,60.371413599141256,95.27644203454602,18.45586605640168,29.690579223622258,74.73017596618703,1018.4689109955541,349.2027096278186,1.0
Winter,8.75312757762543,51.86717560768237,105.35184043968542,15.760111514226885,10.53937353588541,65.20605454730975,1023.1824084261997,256.8152656182958,1.0
Summer,26.19595594009612,91.25177943378193,94.40985073406932,22.492152418607475,17.27851926842854,50.01803506356414,1012.5991520789638,908.4366060819629,1.0
Winter,16.764682709223404,58.2989190002009,100.82068520104285,14.005759809804506,26.734430020142423,52.82589298889586,1031.0420302466707,149.0760026919472,1.0
Summer,31.67552308634312,78.66146525965682,37.759653920806954,6.121058569741026,10.357186234729229,28.34723406316556,1017.1817879670556,819.5667276990479,0.0
Summer,39.87559866708875,88.24821725025619,114.62760505149984,11.280853028471391,19.974466839863876,46.75142073501454,1011.1259891093224,985.4355134819316,1.0
Winter,10.269119935880106,26.32870954515756,73.79003631519473,7.225512602154838,8.90282417686859,31.412987087297232,1027.4514928056822,341.9984608514867,0.0
Winter,18.48807237357903,41.62515274689572,85.42791369287762,15.634009621448376,21.468826437920413,37.86905736442589,1021.1976855641725,349.482602071178,1.0
